latitude,longitude,bright_ti4,confidence,bright_ti5,frp
-36.428204,141.598251,367.0,h,358.72,87.29
-36.403744,141.755356,367.0,h,300.92,9.92
-36.672207,141.364517,367.0,h,297.16,65.84
-36.484169,141.665176,367.0,h,302.95,21.32
-35.811359,143.87475600000002,367.0,h,298.23,46.43
-36.287552000000005,143.44613600000002,367.0,h,300.34,23.66
-36.367931,144.43045,367.0,h,339.58,167.55
-36.358402000000005,144.91413899999998,367.0,h,300.9,8.29
-36.801834,142.50929299999999,367.0,h,310.25,41.85
-38.022861,143.79748500000002,367.0,h,298.33,55.11
-36.436836,142.46589699999998,367.0,h,305.75,24.29
-36.441814,142.466446,367.0,h,305.76,24.29
-36.729069,141.654404,367.0,h,306.95,14.24
-36.378952000000005,141.637039,367.0,h,334.18,79.27
-36.819546,141.639648,367.0,h,300.47,14.97
-36.870895000000004,141.25456200000002,367.0,h,302.79,5.74
-36.373363,145.003784,367.0,h,300.46,26.25
-36.744423,145.34471100000002,367.0,h,302.19,24.03
-37.861771000000005,143.077606,367.0,h,295.94,19.36
-34.902088,142.063965,367.0,h,295.36,30.59
-37.872608,142.592621,367.0,h,295.2,16.72
-37.499359000000005,142.904251,367.0,h,296.51,36.8
-37.615379,143.51216100000002,367.0,h,294.75,9.06
-37.906631,143.527145,367.0,h,290.46,5.51
-37.420761,143.660843,367.0,h,299.31,15.41
-36.000778000000004,145.020477,367.0,h,294.65,10.33
-36.523117,144.56221000000002,367.0,h,296.72,19.18
-36.03183,144.977051,367.0,h,299.19,8.68
-38.133152,146.834137,367.0,h,309.01,48.47
-37.221897,148.81999199999998,367.0,h,295.37,22.87
-37.22958,149.19499199999998,367.0,h,327.3,136.85
-37.223419,149.196869,367.0,h,290.43,23.45
-37.475739000000004,148.692337,367.0,h,348.41,155.94
-36.864902,142.739777,367.0,h,292.13,15.01
-36.86441,142.604736,367.0,h,294.15,43.45
-36.417179,141.762756,367.0,h,292.09,3.32
-37.038055,141.988815,367.0,h,295.97,14.57
-36.918579,145.149017,367.0,h,291.68,33.95
-36.877884,142.722382,367.0,h,291.04,20.6
-37.027977,143.44570900000002,367.0,h,290.15,6.57
-37.444472999999995,143.479797,367.0,h,290.57,10.32
-37.449589,143.481873,367.0,h,291.55,10.32
-36.3046,145.448776,367.0,h,294.82,17.13
-36.487331,146.755997,367.0,h,291.22,9.27
-35.000271000000005,141.905258,367.0,h,298.16,8.97
-37.747852,142.73490900000002,367.0,h,292.66,18.22
-36.895737,142.316071,367.0,h,298.51,26.03
-37.311855,143.042389,367.0,h,293.84,8.88
-35.964766999999995,143.704117,367.0,h,302.43,13.73
-37.793468,142.774734,367.0,h,290.79,24.19
-37.713356,142.979675,367.0,h,294.72,9.73
-37.678917,143.447968,367.0,h,291.93,29.08
-37.520905,142.93251,367.0,h,291.11,6.0
-36.225925,146.064651,367.0,h,300.67,43.41
-38.282921,145.957993,367.0,h,292.28,20.04
-36.429306,142.27951000000002,367.0,h,301.19,23.01
-35.775448,142.123199,367.0,h,295.3,9.25
-36.734734,142.840775,367.0,h,295.46,10.83
-36.814793,145.138443,367.0,h,337.55,70.71
-37.080246,141.95976299999998,367.0,h,293.69,9.76
-36.687523,144.676392,367.0,h,294.23,41.0
-36.391193,142.640793,367.0,h,292.05,22.28
-36.711838,141.636856,367.0,h,294.26,13.12
-35.7533,143.697311,367.0,h,290.83,7.82
-38.426186,146.30964699999998,367.0,h,291.2,23.66
-36.827209,146.66008,367.0,h,292.98,116.59
-36.833858,146.660278,367.0,h,292.44,116.59
-38.438805,146.322357,367.0,h,301.5,23.09
-38.436775,146.32522600000001,367.0,h,297.98,36.22
-36.727013,142.781265,367.0,h,296.33,25.37
-36.019321000000005,146.027084,367.0,h,293.82,23.08
-36.308334,142.764084,367.0,h,291.31,14.73
-37.66296,142.99438500000002,367.0,h,300.74,27.87
-36.267868,143.172913,367.0,h,297.2,12.49
-38.227802000000004,147.17181399999998,367.0,h,278.81,3.06
-38.395851,147.055771,367.0,h,293.36,43.81
-34.835056,141.539368,367.0,h,308.46,62.44
-38.126186,143.81337,367.0,h,332.2,102.72
-37.231701,143.130142,367.0,h,308.34,17.29
-36.944117999999996,143.27948,367.0,h,304.74,9.54
-37.943489,143.919296,367.0,h,302.65,12.6
-37.593987,149.31866499999998,367.0,h,301.51,12.71
