latitude,longitude,bright_ti4,confidence,bright_ti5,frp
-36.082829,145.909271,367.0,h,295.71,34.84
-36.089714,145.914398,367.0,h,291.38,17.97
-36.039711,146.09458899999998,367.0,h,290.8,12.48
-36.099319,145.571091,367.0,h,300.14,7.31
-37.425940999999995,149.53775,367.0,h,359.26,374.28
-38.01656,140.981659,367.0,h,332.6,102.67
-38.662762,146.572235,367.0,h,301.99,7.31
-37.699371,143.614151,367.0,h,299.14,37.13
-36.688140999999995,141.322891,367.0,h,305.07,5.81
-37.408993,142.710709,367.0,h,306.55,5.89
-36.624744,146.589081,367.0,h,297.97,15.66
-37.697426,143.61175500000002,367.0,h,297.48,14.54
-36.313282,144.569397,367.0,h,308.35,117.25
-36.427963,141.99881000000002,367.0,h,304.82,8.83
-36.26733,145.791214,367.0,h,295.94,60.11
-36.762142,143.525909,367.0,h,303.84,13.77
-36.406742,143.906204,367.0,h,298.89,5.29
-36.460812,145.54771399999998,367.0,h,303.79,21.29
-36.097763,145.678223,367.0,h,299.67,28.01
-37.755691999999996,143.792435,367.0,h,331.17,70.76
-37.556862,142.146927,367.0,h,359.33,102.79
-36.284622,145.68601999999998,367.0,h,292.9,6.49
-36.327553,145.493607,367.0,h,294.72,5.68
-36.684425,145.529602,367.0,h,307.24,33.41
-36.190937,142.176071,367.0,h,337.07,120.86
-35.213245,141.739304,367.0,h,291.28,10.69
-36.378265,143.34716799999998,367.0,h,302.43,6.83
-35.098602,141.872467,367.0,h,303.91,27.8
-36.933456,143.713806,367.0,h,292.65,14.84
-35.468731,143.835388,367.0,h,297.84,14.27
-37.306458,143.040955,367.0,h,300.66,64.47
-34.593319,141.41503899999998,367.0,h,301.55,11.53
-36.03722,142.51036100000002,367.0,h,290.97,10.47
-37.993305,147.566193,367.0,h,297.81,26.18
-37.358115999999995,145.66593899999998,367.0,h,292.14,57.98
-36.077263,145.811752,367.0,h,292.64,6.9
-35.711535999999995,143.242493,367.0,h,295.86,7.06
-37.125178999999996,145.520493,367.0,h,291.72,13.74
-38.225636,147.16902199999998,367.0,h,290.68,9.72
-36.851799,145.839355,367.0,h,290.72,13.78
-35.992744,146.509201,367.0,h,290.07,6.25
-37.448383,143.260178,367.0,h,299.46,111.54
-36.665657,141.078751,367.0,h,303.51,34.22
-36.781937,141.16893000000002,367.0,h,301.96,5.99
-38.231289000000004,147.170959,367.0,h,300.11,4.85
-35.567398,141.050613,367.0,h,306.93,34.5
-35.558899,141.048431,367.0,h,298.76,22.86
-35.577023,141.05069,367.0,h,305.52,27.38
-35.560593,141.048721,367.0,h,315.71,42.64
-35.574989,141.049316,367.0,h,315.25,24.94
-35.522518,141.043045,367.0,h,298.87,6.64
-35.488579,141.043137,367.0,h,300.62,9.85
-34.921577,141.18185400000002,367.0,h,320.1,13.95
-34.863926,141.183533,367.0,h,313.06,17.3
-34.864288,141.184433,367.0,h,311.72,17.54
-36.72187,143.023254,367.0,h,296.07,9.3
-37.017338,141.443848,367.0,h,315.37,240.4
-37.70451,143.7117,367.0,h,294.24,17.1
-37.006596,143.173218,367.0,h,312.08,21.19
-36.999233000000004,143.15802,367.0,h,310.11,9.06
-36.989975,143.15026899999998,367.0,h,309.88,22.93
-34.739222999999996,142.733994,367.0,h,313.99,11.9
-37.030029,143.25769,367.0,h,299.41,22.43
-37.040619,142.770203,367.0,h,312.62,17.39
-36.745995,144.342194,367.0,h,308.63,28.54
-36.072041,141.101852,367.0,h,309.39,3.78
-35.604904,143.91403200000002,367.0,h,302.71,15.26
-37.102375,144.22915600000002,367.0,h,312.8,10.29
-37.558826,141.241974,367.0,h,290.6,76.01
-37.549644,141.225403,367.0,h,300.18,29.56
