latitude,longitude,bright_ti4,confidence,bright_ti5,frp
-37.231808,148.412857,367.0,h,310.13,131.49
-37.109612,148.467804,367.0,h,362.91,257.35
-37.12215,148.46813999999998,367.0,h,351.2,144.14
-37.194396999999995,148.381516,367.0,h,312.33,15.87
-37.225231,148.381927,367.0,h,314.56,21.37
-37.153744,148.425751,367.0,h,343.7,51.57
-37.240784000000005,148.432816,367.0,h,305.41,15.51
-37.313786,148.45318600000002,367.0,h,301.81,11.07
-37.323658,148.43246499999998,367.0,h,301.93,8.16
-37.318236999999996,148.43008400000002,367.0,h,309.03,12.99
-37.499706,148.365845,367.0,h,330.39,66.91
-37.497890000000005,148.355743,367.0,h,360.82,148.73
-37.495281,148.350204,367.0,h,376.38,297.19
-36.179653,145.45138500000002,367.0,h,348.7,66.73
-36.164001,145.431,367.0,h,326.6,27.85
-37.206210999999996,148.35939,367.0,h,336.47,247.25
-37.180412,148.48748799999998,367.0,h,364.3,115.99
-37.170254,148.48400900000001,367.0,h,351.47,144.38
-37.467106,148.327728,367.0,h,356.02,96.06
-37.460327,148.325729,367.0,h,365.82,256.66
-37.455086,148.314865,367.0,h,346.95,88.68
-37.166302,148.527267,367.0,h,312.53,83.13
-37.153408,148.51886000000002,367.0,h,313.12,34.46
-37.762775,147.257233,367.0,h,342.0,139.68
-37.756091999999995,147.255524,367.0,h,365.38,427.33
-37.748692,147.25820900000002,367.0,h,345.81,221.65
-37.475227000000004,148.301392,367.0,h,374.79,191.18
-37.466572,148.289673,367.0,h,365.44,106.44
-37.457401000000004,148.30148300000002,367.0,h,345.99,61.87
-37.448029,148.301468,367.0,h,339.49,44.87
-37.169594000000004,148.34388700000002,367.0,h,325.28,43.09
-37.427341,148.534836,367.0,h,354.44,320.75
-37.419689,148.537598,367.0,h,342.29,99.81
-37.412205,148.559753,367.0,h,303.89,386.55
-37.423592,148.49501,367.0,h,346.7,134.78
-37.413296,148.523727,367.0,h,314.81,31.55
-37.497662,148.336411,367.0,h,356.26,173.5
-37.275082,148.40524299999998,367.0,h,352.62,70.65
-37.261448,148.401398,367.0,h,316.83,20.23
-37.251259000000005,148.398331,367.0,h,324.97,19.19
-37.251221,148.378098,367.0,h,357.51,160.93
-37.339915999999995,148.758514,367.0,h,342.32,217.72
-37.349262,148.746429,367.0,h,355.49,350.39
-37.351109,148.756439,367.0,h,331.96,215.88
-38.20248,146.404648,367.0,h,359.02,115.77
-38.19582,146.40301499999998,367.0,h,340.38,190.51
-38.515029999999996,146.506302,367.0,h,293.11,12.06
-38.536365999999994,146.502396,367.0,h,299.11,14.71
-38.51358,146.538147,367.0,h,359.74,329.2
-38.517593,146.534546,367.0,h,339.69,298.33
-38.518776,146.571655,367.0,h,297.63,160.0
-37.382881,148.472076,367.0,h,313.49,14.85
-37.384686,148.482269,367.0,h,314.43,16.85
-37.388905,148.478592,367.0,h,316.39,16.28
-37.384293,148.52569599999998,367.0,h,345.25,76.15
-37.39497,148.484879,367.0,h,322.72,20.57
-37.199989,148.567856,367.0,h,365.05,247.5
-37.488487,148.348282,367.0,h,346.87,119.62
-37.489841,148.319824,367.0,h,345.77,79.57
-37.476471000000004,148.335297,367.0,h,347.61,82.05
-37.477043,148.311478,367.0,h,359.21,131.45
-37.397015,148.514343,367.0,h,319.02,31.1
-37.404453000000004,148.492126,367.0,h,320.35,18.03
-37.402271,148.525345,367.0,h,318.86,80.96
-37.406490000000005,148.521652,367.0,h,321.86,38.32
-37.405888,148.545807,367.0,h,370.43,327.98
-37.411224,148.544952,367.0,h,334.38,256.55
-37.258987,148.415512,367.0,h,323.48,22.77
-37.333675,148.466949,367.0,h,312.2,78.76
-37.341278,148.46438600000002,367.0,h,311.4,9.32
-37.347305,148.47083999999998,367.0,h,312.66,13.95
-37.353367,148.497574,367.0,h,339.5,62.44
-37.535385,148.36566200000001,367.0,h,298.16,55.78
-37.523567,148.37219199999998,367.0,h,371.86,293.12
-37.524139,148.348175,367.0,h,357.61,788.97
-37.517548,148.365753,367.0,h,362.2,955.92
-37.514938,148.360199,367.0,h,373.04,244.29
-37.511292,148.340012,367.0,h,367.51,165.12
-37.530033,144.889328,367.0,h,310.88,9.19
-37.500401000000004,144.656143,367.0,h,322.1,10.52
-37.510311,144.635178,367.0,h,318.16,12.29
-37.373497,144.840881,367.0,h,306.71,9.07
-38.257197999999995,146.389709,367.0,h,373.07,149.8
-37.381763,148.633453,367.0,h,302.1,25.19
-37.386429,144.91888400000002,367.0,h,310.74,3.87
-37.364082,148.40743999999998,367.0,h,297.91,18.02
-37.618373999999996,148.51615900000002,367.0,h,307.3,29.67
-37.538292,148.490692,367.0,h,299.61,9.27
-38.240798999999996,146.382339,367.0,h,296.56,78.79
-38.240826,146.380432,367.0,h,298.32,80.39
-38.25338,146.394974,367.0,h,275.42,14.14
-38.242077,146.38104199999998,367.0,h,276.04,8.44
-38.242195,146.39119,367.0,h,295.63,161.08
-37.636429,148.47052,367.0,h,295.21,6.73
-37.611752,148.423447,367.0,h,295.09,5.02
-38.261070000000004,146.39003,367.0,h,299.08,17.96
-37.616409000000004,148.495331,367.0,h,293.73,13.16
-37.393710999999996,148.65947,367.0,h,294.78,8.77
-38.251553,146.399811,367.0,h,308.34,14.83
-37.437363,148.454956,367.0,h,341.61,145.78
-37.609955,148.425644,367.0,h,338.49,231.35
-37.377029,148.307877,367.0,h,298.93,85.16
-37.457443,148.482056,367.0,h,361.65,142.75
-37.427429,148.47467,367.0,h,305.87,7.4
-37.35849,148.380783,367.0,h,302.43,12.39
-37.331688,148.39678999999998,367.0,h,306.95,15.88
-37.20948,148.695419,367.0,h,300.35,18.28
-37.243126000000004,148.357697,367.0,h,305.98,6.47
-37.406475,148.68692,367.0,h,296.73,17.71
-37.243797,144.00647,367.0,h,300.31,14.41
-37.472195,148.490341,367.0,h,297.23,15.89
-37.604110999999996,148.48451200000002,367.0,h,291.64,28.72
-37.251644,148.358109,367.0,h,295.58,13.54
-37.339874,148.374908,367.0,h,297.2,19.85
-37.35429,148.33561699999998,367.0,h,293.12,29.47
-37.486763,148.53843700000002,367.0,h,295.96,9.23
-37.561104,148.523956,367.0,h,308.03,19.33
-37.509861,148.565765,367.0,h,300.64,6.54
-37.603953999999995,148.447235,367.0,h,297.95,5.55
-37.497639,148.521851,367.0,h,298.03,16.29
-37.424927000000004,148.611832,367.0,h,298.95,9.51
-37.411442,148.71395900000002,367.0,h,297.29,9.47
-37.252205,148.353424,367.0,h,306.77,7.07
-37.489609,148.47616599999998,367.0,h,365.47,71.51
-37.479408,148.473236,367.0,h,339.54,46.08
-37.577129,148.416107,367.0,h,357.42,95.6
-37.42392,148.619629,367.0,h,304.73,12.94
-37.540981,148.509613,367.0,h,303.45,9.99
-38.259215999999995,146.395142,367.0,h,306.71,22.26
-38.258590999999996,146.38961799999998,367.0,h,305.37,14.33
-35.077847,141.48126200000002,367.0,h,314.24,11.01
-35.974251,141.84108,367.0,h,304.3,30.48
-37.300812,147.529648,367.0,h,343.96,118.83
-35.868572,142.36586,367.0,h,311.79,7.02
-35.830257,142.434402,367.0,h,314.41,25.85
-35.983734000000005,141.948288,367.0,h,309.28,13.25
-35.243282,142.589737,367.0,h,304.36,12.33
-35.199001,141.007248,367.0,h,309.44,5.52
-37.777874,142.246414,367.0,h,291.68,13.05
-36.104679,143.475525,367.0,h,308.11,9.35
-37.93639,143.554398,367.0,h,326.57,191.36
-37.803847999999995,141.002548,367.0,h,291.5,16.7
-35.367283,143.18232700000002,367.0,h,296.66,9.22
-36.697578,145.360794,367.0,h,293.16,11.55
-37.118275,143.929688,367.0,h,306.02,31.87
-37.640396,144.17558300000002,367.0,h,301.14,19.72
-38.258095000000004,143.883377,367.0,h,301.18,6.06
-38.047955,143.922516,367.0,h,303.86,19.87
-38.064999,144.199692,367.0,h,304.59,65.91
-36.162647,145.826828,367.0,h,295.26,12.48
-36.25639,146.178787,367.0,h,294.41,11.24
-36.041748,145.895569,367.0,h,297.97,31.24
-35.977348,145.140625,367.0,h,297.96,11.39
-37.533756,145.579208,367.0,h,304.43,92.93
-37.634167,146.12323,367.0,h,303.43,47.53
-36.045845,146.283737,367.0,h,298.32,4.58
-38.175018,141.388016,367.0,h,304.48,14.82
-38.189739,141.679993,367.0,h,340.88,131.8
-36.649509,145.423599,367.0,h,307.27,14.57
-36.32962,145.695892,367.0,h,338.33,121.22
-37.627045,146.12025500000001,367.0,h,295.15,13.16
-36.310947,145.487061,367.0,h,304.71,7.93
-36.349033,145.773148,367.0,h,306.01,15.82
-36.247112,146.187958,367.0,h,299.88,17.94
-36.274834000000006,145.824203,367.0,h,300.69,12.28
-36.450619,143.170776,367.0,h,308.7,11.11
-37.626801,142.467117,367.0,h,337.92,67.22
-36.352654,142.37081899999998,367.0,h,305.7,11.26
-37.700497,142.091156,367.0,h,293.52,33.64
-36.081516,141.799011,367.0,h,310.47,92.43
-36.429676,141.547348,367.0,h,299.68,31.49
-37.380707,143.627792,367.0,h,301.04,21.6
-37.653957,143.377533,367.0,h,300.28,12.73
-36.395824,141.126755,367.0,h,304.51,18.64
-36.431984,141.105789,367.0,h,305.04,26.24
-36.855911,141.506195,367.0,h,303.09,9.92
-36.382153,141.06526200000002,367.0,h,300.52,15.57
-36.807579,142.285492,367.0,h,302.93,18.49
-36.308395000000004,142.383682,367.0,h,303.67,13.3
-36.379523999999996,145.670456,367.0,h,293.93,34.87
-37.040825,145.24823,367.0,h,301.58,42.57
-36.738503,144.583832,367.0,h,298.65,15.65
-36.020885,142.695953,367.0,h,304.49,23.36
-36.666160999999995,142.53878799999998,367.0,h,306.4,14.65
-36.748486,142.9599,367.0,h,294.49,79.46
-37.520531,143.19342,367.0,h,300.22,186.19
-36.64996,142.616989,367.0,h,294.88,37.95
-36.652157,142.619476,367.0,h,292.25,19.71
-37.528549,143.18426499999998,367.0,h,291.7,114.15
-36.326190999999994,141.819977,367.0,h,295.22,17.87
-35.736919,142.108337,367.0,h,296.89,22.01
-38.108589,141.304749,367.0,h,293.84,81.29
-36.687519,142.6082,367.0,h,296.74,7.59
-36.386795,141.053055,367.0,h,308.89,41.61
-36.391597999999995,145.620712,367.0,h,308.1,66.76
-37.975777,143.251724,367.0,h,303.7,49.2
-36.810387,142.734756,367.0,h,296.09,57.18
-35.931309000000006,145.617294,367.0,h,293.46,9.61
-36.354389000000005,146.041214,367.0,h,291.77,39.18
-37.853519,143.82716399999998,367.0,h,294.81,13.99
-36.359584999999996,145.949142,367.0,h,292.74,13.47
-38.08123,143.235977,367.0,h,293.8,20.53
-36.691265,147.365143,367.0,h,329.87,63.76
-36.168822999999996,142.94708300000002,367.0,h,298.87,14.95
-36.881733000000004,141.884399,367.0,h,328.2,86.25
-36.414082,141.142426,367.0,h,302.53,12.11
-36.293056,146.119339,367.0,h,355.48,78.9
-37.374043,142.816803,367.0,h,292.47,13.23
-37.075348,142.998734,367.0,h,301.27,28.86
-37.085201,143.840164,367.0,h,296.73,5.6
-36.106528999999995,146.39123500000002,367.0,h,296.36,10.3
-36.574703,142.36702,367.0,h,298.51,9.24
-37.80743,143.325546,367.0,h,292.91,10.14
-37.54837,143.121002,367.0,h,293.92,17.76
-37.719997,142.954117,367.0,h,291.82,8.38
-37.592144,143.50874299999998,367.0,h,292.29,5.6
-37.476357,143.56788600000002,367.0,h,294.57,55.83
-36.796734,144.30571,367.0,h,295.43,8.71
-38.249958,143.845993,367.0,h,291.77,8.61
-36.289963,145.662354,367.0,h,290.95,24.86
-38.215965000000004,146.2061,367.0,h,292.27,25.18
-37.760704,143.135422,367.0,h,290.01,43.05
-37.767307,143.142944,367.0,h,292.56,61.63
-36.26548,146.382004,367.0,h,292.36,6.15
-36.270176,145.380539,367.0,h,290.74,11.09
-36.372807,141.832993,367.0,h,293.23,16.61
-36.208690999999995,142.16755700000002,367.0,h,299.4,47.13
-36.75996,142.355347,367.0,h,292.74,12.52
-37.286842,141.830856,367.0,h,293.02,11.9
-37.289551,141.829544,367.0,h,294.49,16.76
-38.452026000000004,146.61502099999998,367.0,h,290.61,27.31
-37.444019,143.21373,367.0,h,282.79,13.83
-37.265171,147.855209,367.0,h,297.61,13.9
-37.779205,141.79303000000002,367.0,h,334.16,63.47
-38.345139,147.06634499999998,367.0,h,302.46,10.34
-36.292576000000004,145.506653,367.0,h,294.24,10.5
-36.113640000000004,145.77560400000002,367.0,h,293.72,8.8
-38.009772999999996,147.565247,367.0,h,342.1,233.71
-36.537079,141.493225,367.0,h,293.76,26.75
-38.447860999999996,144.05983,367.0,h,299.14,8.26
-37.764938,144.287399,367.0,h,303.69,10.49
-35.489647,143.707047,367.0,h,331.91,79.3
-36.766678000000006,143.224121,367.0,h,303.32,25.0
-37.438046,143.265198,367.0,h,305.15,52.39
-36.706833,143.225479,367.0,h,301.88,8.87
-36.667862,143.62481699999998,367.0,h,314.91,25.79
-36.769165,143.21759,367.0,h,304.29,11.81
-36.663672999999996,143.618546,367.0,h,304.9,25.79
-36.600765,143.748169,367.0,h,308.09,9.88
-36.068611,143.55777,367.0,h,302.45,16.67
-36.783046999999996,144.223572,367.0,h,300.47,5.87
-36.070568,143.554443,367.0,h,304.44,14.25
-36.616776,141.81938200000002,367.0,h,317.54,10.09
-36.582462,141.868057,367.0,h,306.07,6.06
-37.139492,148.878357,367.0,h,307.36,13.65
-37.886565999999995,145.606918,367.0,h,293.72,19.95
-37.72691,143.68486000000001,367.0,h,297.89,5.75
-37.723960999999996,143.678085,367.0,h,315.79,21.13
-36.959881,145.278702,367.0,h,298.8,16.55
