latitude,longitude,bright_ti4,confidence,bright_ti5,frp
-36.772869,143.941055,367.0,h,307.23,42.69
-37.069225,143.994232,367.0,h,304.63,9.92
-37.262463000000004,146.05813600000002,367.0,h,293.79,13.07
-36.12254,147.506729,367.0,h,309.36,40.84
-37.246208,148.076202,367.0,h,358.82,127.86
-37.78133,143.22839399999998,367.0,h,307.52,12.34
-37.633198,142.09887700000002,367.0,h,318.83,30.59
-37.614506,142.20993,367.0,h,301.89,23.67
-37.555687,149.17334,367.0,h,301.73,19.63
-36.379089,141.034561,367.0,h,307.81,16.33
-37.949432,143.504898,367.0,h,291.38,9.45
-36.660027,142.666626,367.0,h,298.98,17.99
-36.035107,143.836411,367.0,h,295.86,31.15
-36.557583,145.643021,367.0,h,302.17,14.39
-36.247761,146.757706,367.0,h,297.69,12.61
-36.827934,141.369858,367.0,h,302.14,12.68
-36.449593,141.634125,367.0,h,291.77,14.47
-36.356460999999996,141.302277,367.0,h,299.58,10.41
-36.271488,141.84986899999998,367.0,h,298.28,8.37
-36.154666999999996,145.603882,367.0,h,294.33,5.21
-36.100513,147.306305,367.0,h,292.71,8.56
-36.424038,141.132141,367.0,h,299.86,16.94
-36.702315999999996,144.049454,367.0,h,321.41,105.96
-37.468864,143.009842,367.0,h,347.23,79.58
-36.654938,144.74408,367.0,h,302.45,8.02
-37.612255,148.005493,367.0,h,351.44,84.81
-36.674809,143.003204,367.0,h,293.67,7.24
-37.729801,142.18911699999998,367.0,h,328.69,34.37
-37.532528000000006,142.16163600000002,367.0,h,347.75,65.42
-37.522141,142.653763,367.0,h,302.41,10.87
-34.710316,143.015137,367.0,h,304.45,13.11
-38.157398,141.378342,367.0,h,291.37,21.93
-35.993408,143.794846,367.0,h,291.69,140.63
-36.508583,142.878616,367.0,h,300.65,61.25
-37.518295,148.438309,367.0,h,339.38,453.85
-38.481528999999995,146.509567,367.0,h,327.62,51.03
-37.976509,147.694214,367.0,h,299.31,6.15
-36.960564,143.070862,367.0,h,299.65,22.84
-35.894104,145.267212,367.0,h,334.3,228.57
-38.154865,143.837921,367.0,h,293.94,18.78
-38.213817999999996,143.949005,367.0,h,295.13,12.5
-38.054199,142.923126,367.0,h,294.51,17.37
-37.612476,142.45198100000002,367.0,h,293.12,37.42
-36.983486,141.927292,367.0,h,298.54,13.88
-34.711933,143.011749,367.0,h,299.34,27.13
-37.151534999999996,141.25769,367.0,h,290.55,14.08
-37.564194,145.56933600000002,367.0,h,290.85,64.53
-36.832848,146.938828,367.0,h,292.52,16.57
-37.736107000000004,147.923203,367.0,h,297.77,8.1
-37.703873,143.297791,367.0,h,280.73,11.76
-36.168453,145.708755,367.0,h,290.33,4.76
-36.142154999999995,143.598129,367.0,h,295.65,14.52
-36.045761,145.595245,367.0,h,291.07,25.53
-36.653496000000004,143.243607,367.0,h,318.91,15.28
-34.929466,143.277817,367.0,h,308.66,7.88
-37.658485,143.56221000000002,367.0,h,307.6,12.36
-37.709049,143.51847800000002,367.0,h,358.86,280.37
-34.647411,142.23703,367.0,h,309.97,27.41
-36.84705,143.74671899999998,367.0,h,311.23,14.67
-37.470825,144.42652900000002,367.0,h,294.66,23.62
-37.50528,144.264404,367.0,h,295.08,16.41
-34.81942,141.405334,367.0,h,317.33,26.3
-34.808197,141.435791,367.0,h,315.92,10.84
-34.787308,141.437958,367.0,h,320.61,17.42
